participant_id,session_name,frame_idx,rmsd,noseTip_raw_x,noseTip_raw_y,noseTip_raw_z,noseTip_baseline_x,noseTip_baseline_y,noseTip_baseline_z,noseTip_transformed_x,noseTip_transformed_y,noseTip_transformed_z,noseBottom_raw_x,noseBottom_raw_y,noseBottom_raw_z,noseBottom_baseline_x,noseBottom_baseline_y,noseBottom_baseline_z,noseBottom_transformed_x,noseBottom_transformed_y,noseBottom_transformed_z,noseRightCorner_raw_x,noseRightCorner_raw_y,noseRightCorner_raw_z,noseRightCorner_baseline_x,noseRightCorner_baseline_y,noseRightCorner_baseline_z,noseRightCorner_transformed_x,noseRightCorner_transformed_y,noseRightCorner_transformed_z,noseLeftCorner_raw_x,noseLeftCorner_raw_y,noseLeftCorner_raw_z,noseLeftCorner_baseline_x,noseLeftCorner_baseline_y,noseLeftCorner_baseline_z,noseLeftCorner_transformed_x,noseLeftCorner_transformed_y,noseLeftCorner_transformed_z,rightCheek_raw_x,rightCheek_raw_y,rightCheek_raw_z,rightCheek_baseline_x,rightCheek_baseline_y,rightCheek_baseline_z,rightCheek_transformed_x,rightCheek_transformed_y,rightCheek_transformed_z,leftCheek_raw_x,leftCheek_raw_y,leftCheek_raw_z,leftCheek_baseline_x,leftCheek_baseline_y,leftCheek_baseline_z,leftCheek_transformed_x,leftCheek_transformed_y,leftCheek_transformed_z,time_segment,target_session
e1,e1-session1,28,5.602123476075679,216.11526489257807,403.4022903442383,-53.03598719993358,214.62921810150146,387.237060546875,-67.57233384393432,213.27325521697992,387.70068066257335,-57.87605261687966,221.4459228515625,412.45582580566406,-27.020714251107613,219.0670337677002,397.5656967163086,-34.60669204779494,217.66568927667998,397.7600830443072,-32.05567709709979,213.0203676223755,411.3362884521485,-3.618935743335059,210.79593658447266,395.4919891357422,-5.895711872076989,210.31879055502807,395.2865051292142,-8.395772752310133,236.2475681304932,406.9489288330078,-23.908065419206885,233.11923694610596,394.9399108886719,-29.432383698305536,233.31411544759604,395.0718134868883,-29.40932769811289,199.2215394973755,409.814338684082,26.30551896105406,196.72468471527102,391.6872329711914,30.337483920850367,197.96824329198282,391.48209807614603,21.9552972016914,258.2768726348877,396.7220687866211,-28.280984977685662,254.89881134033203,389.3894958496094,-33.08092232790726,256.69482766711644,389.0102057092694,-34.46902690645761,0,e1-session1
e1,e1-session1,29,8.176943779069562,205.0304746627808,381.0404586791992,-89.29839330425206,216.15154838562012,386.7259292602539,-75.49003503935255,220.07330069512386,386.3934268377422,-84.4006831828067,209.93868827819824,391.9376373291016,-46.675886481158926,220.45245552062988,397.0121078491211,-38.84159695094151,221.45043861865966,396.9444749048942,-41.432136231213306,202.49436378479004,390.5215835571289,-6.59026546181121,212.01482963562012,394.99605560302734,-6.933630336373764,210.65961677968457,395.2818561332786,-2.124706261615737,223.6309003829956,389.2998504638672,-41.65883028895054,234.4596347808838,394.2202835083008,-32.82040723287688,234.65753197612494,394.1808806004951,-35.305091570626196,188.44177722930908,387.19409942626953,44.60442744524202,197.56440353393555,391.2535171508789,33.20659905101298,192.34032177945068,391.6690958912358,47.68287665018407,246.2077617645264,383.4918975830078,-49.97438353077869,256.35660552978516,388.5494842529297,-36.44357915292395,257.81826753743087,388.28764325686586,-41.7429090653778,0,e1-session1
e1,e1-session1,30,6.9223752299181776,210.0041627883911,383.0398559570313,-53.91205715712112,217.40101146697998,385.8368225097656,-68.8128890993662,214.1361397488422,386.06553983203077,-58.59046437921768,212.62733459472656,393.1327819824219,-27.27768027263261,221.184419631958,396.10424041748047,-35.4906376871321,220.9980027484673,396.1434678569402,-32.715990065646466,203.50995540618896,389.1659164428711,-6.619686517557517,212.52124786376953,393.9413833618164,-7.417151187768189,213.78473448504866,393.766450990219,-11.084210591075799,226.54130458831787,392.54173278808594,-20.9730317617581,235.1143970489502,393.73511505126953,-28.991790056753747,235.326033802378,393.7956737416225,-27.931443912811798,188.19036483764648,382.265510559082,18.48492791330098,197.56359672546387,389.77632904052734,27.401828932579996,200.56901216066746,389.3849727271173,15.724266686563375,247.5322437286377,390.1484680175781,-20.102318613751212,256.8159885406494,388.3890380859375,-30.540743549639615,255.7867383323673,388.62682331886685,-29.253540385891487,0,e1-session1
e1,e1-session1,31,5.197941400196721,208.94173622131348,382.5487518310547,-90.3693148931356,215.1051321029663,385.4300308227539,-76.31852264875106,215.7694576672724,385.18560221328255,-85.90973227166782,211.89425468444824,392.2866821289063,-45.919136591449174,218.8219871520996,395.60095977783203,-39.36409694808013,219.35715353989767,395.460290254745,-41.627430764306425,202.96507358551025,388.76949310302734,-10.615267893616274,210.11432361602783,393.36446380615234,-8.50729421387275,209.97895959420686,393.41456464560673,-6.324052401544229,225.8588075637817,390.8380508422852,-36.05196695945748,232.84616374969482,393.20565032958984,-31.90011582826357,233.0898223366994,392.9664603018999,-31.644298682919427,188.2638931274414,382.5933456420898,32.70164797511439,195.27288722991943,389.1220016479492,29.660727832710858,194.576609896134,389.38334891947574,37.00194012310906,246.9338321685791,388.05625915527344,-35.681867909262756,254.4444522857666,388.0229949951172,-33.15977661905322,253.8329431022642,388.33583504438445,-31.08550442798103,0,e1-session1
e1,e1-session1,32,7.497708214652917,220.5472755432129,378.5197067260742,-53.88382956792902,212.12778282165527,385.71021270751953,-68.09991642447427,208.19595838342028,385.83826977024165,-57.96536502968581,222.91075229644773,388.6834335327149,-27.376599363678313,215.76339054107666,395.6992721557617,-34.85400339200533,215.50715579418252,395.4731030235532,-32.17317631554228,214.02637481689453,385.3633117675781,-7.473513655209392,207.20322704315186,393.0313186645508,-6.98353385430589,209.36617717457798,392.9330666426411,-11.151169055758803,235.6139659881592,388.2366943359375,-20.215948827650415,229.5785093307495,393.5730514526367,-28.561568651404684,229.01223113632943,393.63735437275255,-26.968457591119193,197.59747982025144,378.8824462890625,16.292880625986637,192.34301090240479,388.1499481201172,27.677880584139615,196.04582410028058,388.00730164123615,14.830684966184991,256.90009117126465,385.9939193725586,-17.86092282270546,251.1701602935791,388.8825225830078,-30.38009557083676,250.05873434382642,389.1572302331689,-27.773754282966234,0,e1-session1
e1,e1-session1,33,8.066591784387986,244.8644542694092,375.4253768920898,-97.05904845973814,217.87762069702148,380.11483001708984,-76.90452867643519,211.3457374704794,379.22914359893025,-88.37655856892651,245.8846092224121,385.94364166259766,-50.74484199757092,220.65112781524658,390.39683532714844,-39.59882894129799,219.3916912666776,389.90307963741935,-42.79136308742633,235.2360963821411,382.8867721557617,-20.68872005559793,211.64637279510498,387.34141540527344,-10.397490716758465,213.11023605623515,387.3266416756114,-11.486235217536546,258.4537410736084,385.7941055297852,-32.20286266667831,234.01974391937256,389.3420867919922,-30.220528100898967,234.4993995935159,389.4162664791081,-26.25865017891975,217.1476936340332,376.87816619873047,12.388822373145551,195.92824172973633,381.5627136230469,24.894541266557916,199.81330791015714,382.0588001702051,23.909513402910974,279.64470863342285,384.2266082763672,-18.37424282127532,255.44372749328613,386.38343048095703,-28.39874713955469,257.4064621527027,387.2073800842336,-15.622288658489232,0,e1-session1
e1,e1-session1,34,5.592580176610339,229.1287136077881,377.9063034057617,-54.15632612414789,222.69726848602295,379.48799896240234,-69.87611524041435,221.969801095432,379.68685011110375,-59.42046927945267,231.76417350769043,388.8775634765625,-28.31447747940343,225.01622486114502,389.7848205566406,-35.92654714094689,224.78731623994378,389.95516777372785,-33.310344833312826,223.2075548171997,386.2018203735352,-7.7867998819065845,215.7890110015869,386.4774627685547,-10.636797600777538,216.51229101980888,386.59619791553115,-12.767653889512788,244.44883346557617,387.90225982666016,-21.554153661203728,238.18333053588867,389.0625686645508,-26.199592775349608,237.56359919820073,388.9444790093583,-26.730155202629646,206.58000469207764,380.4839324951172,16.8205665350673,199.55588722229004,380.2206802368164,19.337769084522968,200.25306532222638,379.9825866513254,11.861391416667194,266.4933013916016,385.36277770996094,-19.787007788873694,259.5008354187012,386.75760650634766,-22.361271991173687,259.65648465002323,386.62585623426605,-25.295323875898358,0,e1-session1
e1,e1-session1,35,6.209649402879957,203.2425355911255,386.21753692626953,-50.024376825684335,221.34494304656982,380.12353515625,-69.098579174127,223.2768819054202,380.6286419619783,-57.898243488211754,208.26441764831543,396.53491973876953,-25.106694549934545,224.1436414718628,390.46524810791016,-35.49234999640728,223.9258834419485,390.7730960830726,-32.41830186579416,200.82650184631348,393.7889862060547,-1.8013191033059441,215.25232028961182,387.4020767211914,-9.673124117927223,213.3403025688789,387.1459501248322,-10.491319471278487,222.8757905960083,394.600830078125,-23.35876465106634,237.45022773742676,389.4743881225586,-26.676739353211257,238.2159483695325,389.70772252202624,-28.552140370952195,188.7308120727539,389.1420364379883,28.285815295613748,199.66397666931152,381.59598541259766,21.297946560985523,197.28292942616343,381.210555133968,17.438366592868505,244.3096160888672,389.70802307128906,-30.073593881503424,258.85630989074707,386.66951751708984,-24.355527044724134,260.66947339358614,386.26478521172027,-32.076734522043225,1,e1-session1
e1,e1-session1,36,3.2408277322796315,208.7495470046997,382.563591003418,-51.75476020698976,221.30650520324707,380.12650299072266,-61.37566823689782,222.90110847686375,380.40044445018833,-55.71967934057038,212.93346405029297,393.09940338134766,-26.48063378068472,224.35148334503174,390.62779235839844,-31.60464943425439,224.462635573472,390.87305431418014,-30.123272430940034,205.02403736114505,390.5525970458984,-4.15723715195269,215.66411304473877,387.7586975097656,-8.381517969594508,214.72610720493972,387.8579280397575,-8.594493576043796,226.63943767547607,391.4546203613281,-22.78402574011546,237.60635375976562,389.5977020263672,-24.023151109342848,237.84307659998865,389.69589869969957,-25.244539214420787,191.08381748199463,385.1559448242188,23.906616132377096,200.22796154022217,382.10850524902344,19.538940192438066,198.5878974269272,381.729153710445,18.108123468478805,248.1795215606689,387.0853042602539,-26.144148434885835,259.10544776916504,386.47532653808594,-22.447983149848746,259.741039379979,386.1380474580927,-26.72016861400408,1,e1-session1
e1,e1-session1,37,10.800438973952701,209.91655826568604,383.0428314208984,-87.13762357179442,219.1803617477417,381.0311279296875,-68.0264270376709,225.11307281712496,381.1723409619844,-81.3876330808455,213.92216205596924,393.2701873779297,-44.219042062890054,222.55376529693604,391.5451431274414,-34.97313797409673,223.6857832919963,391.5113396269282,-38.33282775611117,205.73670387268064,390.5486679077149,-6.927563878605228,214.006178855896,388.79576873779297,-8.272328014273675,211.14406087136803,388.6097776364328,-2.286345600353755,228.47501277923584,391.58912658691406,-37.8124325780728,236.17856311798096,390.2681884765625,-27.54244785942733,237.39884719890162,390.18329302861207,-30.218381061138423,192.39741325378407,386.0052108764648,40.18875293167085,199.18794822692868,383.5330581665039,24.31811465357491,192.34970078113506,383.76712021566584,42.900463134942555,249.6049690246582,387.63111114501953,-42.78699022946351,257.64642333984375,386.8027648925781,-27.43319663120036,259.06177562480104,386.7321798609429,-32.6046984995878,1,e1-session1
e1,e1-session1,38,4.976837432479758,233.70615005493164,371.4231491088867,-55.99789297091332,216.9487009048462,380.2306823730469,-59.81419593990595,212.3283232569611,380.17181083436463,-55.67035042604734,235.3374481201172,382.7510452270508,-29.48954277617989,220.44433307647705,390.90662384033203,-30.722078129818527,219.70724030191155,390.4312553875526,-29.709411024865823,225.73044776916504,380.6071090698242,-10.114592887498372,212.10504913330078,388.33983612060547,-6.157502580653763,213.7858658168655,388.23745114189376,-8.915081309341154,248.43372344970703,383.3572387695313,-20.724053091162933,234.17455959320068,389.7808151245117,-25.246685944324252,234.22706740309866,389.87586864695095,-23.579168447487298,208.6437463760376,375.30872344970703,12.20701271371811,197.48715877532956,383.2191696166992,24.281752721689422,200.86835363024215,383.2808869112854,16.121944896458885,269.72803115844727,381.8408966064453,-15.80201560059677,255.66308784484863,386.32562255859375,-26.918751187064647,255.90603891892397,386.80547671174156,-22.825394748795013,1,e1-session1
e1,e1-session1,39,9.112315878227095,238.48998069763184,385.015869140625,-94.59427622885654,218.82095432281494,381.65259552001953,-67.90178596084768,214.65680118145076,380.6038636652909,-84.94345123238071,240.0857734680176,394.8566436767578,-47.65327809859049,222.10865306854248,392.1024398803711,-34.58983825365594,221.50348999410068,391.75887022098937,-38.7749188261225,229.8300075531006,390.8414459228516,-16.329937438160393,213.42953968048096,389.26776123046875,-7.866130091904526,214.26138094777534,389.28371568165073,-6.465791877202562,253.5989570617676,394.6640396118164,-31.957695793578,236.00458431243896,391.13317108154297,-27.327394370799105,236.5018976858035,391.2777439062249,-24.498686296482276,213.26248168945312,383.9657211303711,19.721684692352905,198.82365417480466,383.91552734375,24.86197635314654,201.0733515898303,384.4549752149048,31.273274222327068,274.8790740966797,392.7951049804688,-22.172632860986745,257.34024238586426,387.8120880126953,-27.395876201487262,258.53070654598577,388.5044143797871,-16.809474515687008,1,e1-session1
e1,e1-session1,40,10.456672576897928,195.18283367156985,384.4507598876953,-84.05734468797753,217.2090139389038,381.2992401123047,-74.70837953330631,223.6676122352639,381.7134192383786,-82.16050774932205,200.1544189453125,394.6294403076172,-41.52532293169726,220.4866533279419,391.7213439941406,-37.87356393000848,221.8894905646615,391.942770383265,-39.38792624690581,192.70251274108887,391.7482376098633,-2.5189758438195446,211.80474185943604,388.85961151123047,-8.009661440007246,208.73242375221244,388.7751561718474,-1.9421633183386398,214.06062126159668,392.97828674316406,-38.50456282488588,234.24155044555664,390.8086624145508,-30.356554005563016,235.22304076495718,390.6772460224058,-34.30376950994316,180.060396194458,386.53247833251953,48.14997491474206,197.08957099914548,383.39361572265625,28.834808276972204,188.7557023266214,383.1046460883309,46.25685890274388,235.4845905303955,389.2688751220703,-49.395767068663375,255.57523727416992,387.72425842285156,-31.260310838919246,258.1384982014375,387.5934942735064,-41.83615354906634,1,e1-session1
e1,e1-session1,41,2.5765590741591975,195.79290390014648,407.2161102294922,-81.26529725804357,214.61768531799316,386.22974395751953,-80.61048694351709,216.9251501516307,385.88698863975327,-83.59537609412939,199.4992446899414,414.8782348632813,-36.54628575713556,217.79980945587158,396.07711029052734,-39.88669432529865,217.92716023476115,396.6388795787796,-39.37289399960254,190.81792831420896,409.8429489135742,-3.3181213949567656,208.96352005004883,392.7176818847656,-7.841838288608059,207.97395906735522,393.1658169293228,-6.301730006707704,213.26984882354736,412.07664489746094,-30.22436105604193,231.5676326751709,394.93306732177734,-31.844621068748303,231.52457397826663,395.19569137558057,-32.26847820620738,178.08923721313477,401.0026550292969,38.606059646189536,194.4906549453735,386.5629577636719,31.77469697973469,193.80859362355557,386.18630703856826,35.51257606915867,233.1044340133667,406.91722869873047,-34.521173683177416,252.56021976470947,391.6906433105469,-32.93571588857756,251.84008515359832,391.13752096680406,-35.31875729752663,1,e1-session1
e1,e1-session1,42,9.094210212928868,200.0312089920044,390.1039505004883,-49.15392788056055,212.64061546325684,387.6419677734375,-73.0137478052703,211.31554005789704,387.7486227859995,-56.7544984228596,203.4997272491455,399.4118118286133,-24.35234554131291,215.71532249450684,397.30543518066406,-35.91335502098322,215.3870582457496,397.3300529293115,-32.149532989252016,195.33897399902344,395.4136276245117,-3.8904042057261945,206.88397407531738,393.690673828125,-7.234406354032252,207.6461121392577,393.63766469193666,-11.468178192208823,216.8968391418457,398.2329177856445,-20.33044823074477,229.25199794769287,396.26182556152344,-28.348224199282704,228.86006494462058,396.10386176964676,-28.404856509371562,182.2715950012207,388.67076873779297,21.759175098493767,192.46549129486084,387.0960693359375,28.088781413099277,195.09377049152732,387.2986234921883,14.53910413694726,236.75637245178223,395.42518615722656,-22.614330908615752,249.99050045013428,393.2494583129883,-28.901184024408014,248.64535584671685,393.12660432359263,-31.084174014132472,1,e1-session1
e1,e1-session1,43,2.309653129285257,204.2472267150879,384.7381210327149,-83.85087022489601,206.7488307952881,390.3049621582031,-78.58434325606684,208.1078797680646,390.6755925632013,-81.45187970790789,207.5617933273316,394.10892486572266,-42.308510791494655,210.1601915359497,399.57701110839844,-38.47714862404617,210.4105634195135,399.3602520149728,-39.692565994608785,199.5596981048584,390.8219528198242,-7.88565646102449,201.64982414245605,395.733642578125,-6.788619068737478,201.42721512112976,395.655347327916,-5.555434479987266,221.1712074279785,393.1387710571289,-34.728341057250525,223.79949474334717,398.21813201904297,-31.14908179250022,223.793485538531,398.0860873257792,-31.762230334859602,186.6417932510376,384.5993423461914,34.86422317987406,188.06510066986084,388.9541931152344,32.62022350633047,187.263449514098,388.9552675322744,36.72508149121802,241.02559089660645,390.2787780761719,-37.304561352268095,244.2500123977661,394.9370346069336,-33.201693174742275,243.67086092333108,394.99242882179425,-33.84363338361703,1,e1-session1
e1,e1-session1,44,10.57111861372183,236.98256492614743,397.6796340942383,-54.22724353861167,206.4473476409912,392.8377151489258,-70.51093671801787,199.34370657383042,392.03172838379663,-57.202136274486165,238.2737159729004,406.7142105102539,-26.4950041201093,209.79778003692627,401.94852447509766,-34.245493828349936,208.81112551647675,401.5592125784325,-31.2798916052281,228.070707321167,401.7135238647461,-8.840115512412446,201.29796409606934,397.9080581665039,-5.290654683587888,203.2720201788972,398.05781630421393,-11.333416216975266,251.1807632446289,406.86614990234375,-17.304904026182175,223.31585597991943,400.65855407714844,-28.218523439021062,223.65910605023936,400.6156109581643,-25.828287745707726,212.11732864379883,392.9263687133789,11.337331488566248,187.83607006072998,390.74632263183594,30.943352865573132,192.54072086058062,391.43958252021787,12.747529588289112,271.4828109741211,406.1885833740234,-11.436943633551687,243.5707597732544,397.61573028564453,-31.054555329255273,244.63909840786607,398.01095404033106,-25.480608878550868,1,e1-session1
e1,e1-session1,45,10.190555839090747,257.444715499878,398.5063934326172,-96.08592816686973,218.89972400665283,395.64884185791016,-72.91665341379631,208.79943703655806,394.35823963089183,-85.89289822931129,257.3716163635254,407.4195098876953,-48.06602533235223,221.24121952056885,404.5065383911133,-35.55363430848094,219.54175396320557,403.94670309648683,-39.223592984017216,246.0447120666504,402.0466995239258,-21.629483357020895,211.96640396118164,399.9677505493164,-9.112756186228157,213.52887553823086,400.0801560323458,-10.851922067127134,269.8784351348877,408.1513595581055,-26.72982875165997,234.47941875457764,403.6931686401367,-25.863576624375874,236.23196519374858,403.7877929508549,-20.958845493422146,228.2182502746582,392.3472213745117,5.736438498196644,197.46764087677002,391.9092712402344,22.460645582264053,200.98634917356617,392.54642604584495,19.916312205583083,289.6055603027344,408.44276428222656,-8.045657904396434,254.39495372772217,401.4505081176758,-22.784533496401878,259.36097994216414,402.4567610399624,-6.759561878724426,1,e1-session1
e1,e1-session1,46,12.061054677881463,203.67525100708008,375.073471069336,-83.1183104109303,220.47619342803955,389.2203140258789,-73.28725604437365,228.54871264944708,390.62946557618113,-79.11199790782199,208.32990646362305,386.1820602416992,-43.92738183818487,223.00735187530518,398.7673034667969,-37.02985352469079,224.75058287996066,398.8932256784112,-39.13350453400364,201.9596529006958,384.6935272216797,-5.340744844931024,214.194748878479,394.9378662109375,-9.517280876223008,210.8758038351951,394.2897852901919,-2.8289144866298983,221.47200107574463,386.0032653808594,-40.59024768130153,236.1198492050171,398.4784927368164,-27.936753949427793,236.95439061121306,398.89024033985083,-33.22163928489377,189.48057174682617,381.04339599609375,44.52431327158031,199.7459077835083,387.91741943359375,23.64429630734221,188.8703935184906,386.4821112988304,43.10992625853919,242.6470184326172,382.3273086547852,-50.58060257394406,256.30347061157227,396.5325241088867,-25.996419274555205,259.8476382876148,396.6690917994449,-38.937137407118044,1,e1-session1
e1,e1-session1,47,8.418891216688541,193.3983850479126,380.6904983520508,-81.18271397901745,219.1496286392212,387.3376235961914,-79.69301326406503,224.7672628941121,388.2859784020774,-81.24682891039248,197.9140949249268,390.9564971923828,-41.219736171992054,221.89022541046143,397.0762405395508,-40.40333165082662,222.92862842921565,397.2422328535002,-40.75946183628245,191.17069244384768,388.5420989990234,-3.8425578291326588,213.36109256744385,393.56356048583984,-9.507711600904303,210.8378299655879,393.2462385968239,-4.895818979701566,211.1474704742432,390.2999496459961,-37.88531510321663,234.96997547149658,396.8918991088867,-31.447727323922162,235.53981275142743,396.9136723719482,-35.51334660928191,179.20145988464355,383.4720230102539,44.40133946264053,199.13188076019287,386.87767028808594,28.172729180171558,192.08080445595365,386.0265711274843,40.84794802904465,231.9530725479126,387.2453308105469,-47.84637254801747,255.34281063079834,394.8965530395508,-31.042827602435544,257.6912749833177,394.92885370627164,-42.35437395536832,1,e1-session1
e1,e1-session1,48,8.212356262209916,201.58262729644773,384.29515838623047,-49.43819103764585,218.61670875549316,387.24903106689453,-72.81047742661501,217.7379276749956,387.5620112681671,-57.670565600479335,205.21599769592285,394.272575378418,-25.086343269880818,221.4210662841797,397.10897064208984,-36.958898146503856,220.87157851684285,397.1470373830953,-33.09272544358775,197.368597984314,391.2962341308594,-4.05568512601575,212.92287254333496,393.6584167480469,-8.741717333902555,212.99585230909116,393.46682781309175,-12.184404955294484,218.96691799163816,393.6411285400391,-21.336079069877346,234.52911758422852,396.99237060546875,-28.76927492644753,234.61171292322837,396.90630033822225,-29.25843700525549,184.4776439666748,386.0292053222656,22.53792266901612,198.6990509033203,387.1636428833008,25.707469077999967,200.1223066561031,387.2098387033238,14.202337418710346,239.0529155731201,390.888671875,-24.14450019639547,254.94827556610107,395.0185317993164,-28.410815371261027,254.79771355639667,394.89894823921725,-31.9799185408233,1,e1-session1
e1,e1-session1,49,3.3913188804657803,224.67524528503407,383.6101531982422,-89.87087441364369,216.1552448272705,384.4351348876953,-79.93920360162141,215.55027286293003,384.1711089789998,-86.36603635604415,227.11416721344,393.9257049560547,-45.983164169554904,219.1891565322876,394.55126953125,-40.85653015639297,219.13694378150979,394.4045236360296,-42.53792808191069,218.80564212799072,390.9339904785156,-11.929826583798265,211.0698595046997,391.5025100708008,-9.35965954817972,211.44176825782355,391.61490968027204,-8.323690212601573,240.02614974975583,394.3534469604492,-35.06787069623402,232.2981948852539,394.48983001708984,-32.3218682604579,232.27286538632538,394.4962531245981,-31.884992470435574,203.4364128112793,384.4832611083984,29.24831622335457,196.9628677368164,385.4750213623047,29.289666024957636,196.74422934075335,385.54630412347365,33.156653814655826,261.1641597747803,393.003044128418,-32.63981298859708,252.8845453262329,392.3814239501953,-32.6513892422701,253.41378918321885,392.6020902759626,-29.882991477628327,1,e1-session1
e1,e1-session1,50,11.846665581245144,246.98467254638672,356.0100555419922,-54.26649872640298,214.06323623657227,375.9358673095703,-71.57531771352805,206.59357820570816,375.7845993389711,-56.959648747757996,247.8076457977295,368.3156204223633,-30.17799613963039,217.27636241912842,386.7304916381836,-37.278924317848606,215.73570568188572,386.5474161251176,-33.874080768876496,238.01214694976807,366.8196868896485,-13.04972418514309,209.46334648132324,384.4571075439453,-7.643707713804157,211.935358501891,384.28172824659157,-14.587003885372425,259.57566261291504,369.2091751098633,-19.77734523850388,230.23764038085938,386.7013931274414,-30.93137155782668,230.25995909752564,386.45183799934324,-27.83296113347012,220.25087356567383,362.5437927246094,5.813591076863253,195.36939239501953,379.5143356323242,29.30509654069096,201.03302355869397,379.3679645730913,8.791721168751543,279.6924304962158,369.2724609375,-12.108293689348388,250.9019193649292,384.54736328125,-33.4639163992605,251.7542722321276,385.4530122496005,-27.126167794851483,1,e1-session1
e1,e1-session1,51,10.879281427934236,187.5432586669922,378.0471801757813,-79.43263551906952,210.8368377685547,376.5306091308594,-70.8381827351559,216.88974752753617,377.2050908921996,-77.42525134480928,192.79884338378903,388.5601425170898,-40.70429497493178,214.17014980316162,387.2061080932617,-36.634306945197984,215.26761258827824,387.3170702712308,-38.269862692865225,186.62721633911133,386.72462463378906,-1.5597385756952786,206.39685916900635,384.8633270263672,-6.887506459957008,202.9841361601194,384.49831557277366,-0.6543707944424142,206.3538122177124,387.5360870361328,-39.83044312764294,227.21400260925293,387.0079574584961,-30.77941064709496,228.54045474588787,386.983868129844,-35.225174833678636,175.61771392822266,383.4999465942383,50.168450658076495,192.59682083129883,380.0056457519531,30.433924017990194,183.98262752478712,379.82725885660744,48.585218480192864,226.9572401046753,383.8755798339844,-53.94337118441308,247.76396369934082,384.85701751708984,-34.13647012135429,251.31405533400647,384.63906125537187,-45.852511705167274,1,e1-session1
e1,e1-session1,52,7.435697885821347,197.12576866149905,377.9861831665039,-83.33896840416837,211.58231449127197,375.98974609375,-71.26943362018609,215.45112889447407,375.9896115819118,-79.59281041262484,201.4343976974488,388.4571075439453,-42.9797658747723,214.87421035766602,386.7062301635742,-36.98631288575403,215.53695748370149,386.7536437361437,-39.08110820780176,194.55877304077148,386.4361572265625,-6.068061876376412,207.0744752883911,384.442138671875,-7.3326072694057585,205.43215837692784,384.4749981640166,-2.9351104205168586,214.63980674743647,387.8695297241211,-38.05379657347746,227.9124698638916,386.5218734741211,-30.81310694114713,228.2509007578948,386.83751953743143,-32.970309512074856,181.6349029541016,382.25772857666016,40.97079244602209,193.08350944519043,379.7627868652344,29.747814614666503,188.49503630795468,379.76229288706554,42.76022637610357,235.4364252090454,383.7720489501953,-45.545384306308165,248.46063423156738,384.16236114501953,-33.67627247301244,249.82143185702566,383.7670705070048,-38.51080639792415,1,e1-session1
e1,e1-session1,53,3.82142287791921,200.5320739746093,382.1235275268554,-84.6855254311628,211.37220382690424,375.555419921875,-78.31890049888948,212.92039134080778,375.5534361626039,-83.0649644234348,204.3925952911377,392.282600402832,-43.502900661011516,214.70952987670898,386.30823516845703,-40.66962436398018,214.7997909870047,386.3737348426848,-41.91271098650181,196.66090965271,389.749755859375,-7.111396743088243,206.9329376220703,384.1328430175781,-7.943749592820258,205.7485975743466,384.02588086847305,-5.814244243114406,218.27101707458496,391.3044738769531,-37.240065327294815,227.77328968048096,386.0545425415039,-33.99390419263062,228.4491712460631,385.9846858722625,-35.105840298778816,183.6190223693848,385.3769302368164,39.03192664534608,192.91178512573242,379.63233184814453,33.0466154099325,191.08010415395327,379.76992912044386,39.849098786718855,238.62964153289795,388.2426834106445,-42.056925545688195,248.37597942352295,383.63316345214844,-37.25875754287098,249.07767025324455,383.60886908323846,-39.08965961614807,1,e1-session1
e1,e1-session1,54,10.366565006742723,244.87006187438965,388.5854721069336,-55.36433062819851,215.4111671447754,376.5504837036133,-71.41759174180044,207.76217272745566,375.8652208368189,-58.95285588393686,245.93728065490723,398.84204864501953,-28.050209502833752,218.47415256500244,387.29150390625,-37.08303343063595,217.24179057271112,387.33511740480117,-33.833623226749566,235.7610654830933,394.0665435791016,-10.017896546795319,210.32402229309082,384.7593536376953,-7.561363585419668,211.8678854281966,384.8169650822464,-13.430065527653369,258.8138008117676,400.02254486083984,-18.535195383582316,231.5308198928833,387.18836212158203,-30.68736913010028,232.25919918510323,387.40768766637194,-28.158589440001123,219.1934394836425,385.4435348510742,10.614624604223817,196.06319046020505,379.8243865966797,29.319877086106352,200.67312174811505,379.4169890454297,11.470957840423253,279.77442741394043,400.87520599365234,-12.28526654447219,252.09803295135498,385.2075958251953,-33.187848254046,254.09721564573027,385.9797057553476,-27.713152817978425,1,e1-session1
e1,e1-session1,55,10.313208984277782,256.4729118347168,391.3492965698242,-96.32373652042554,217.3088150024414,383.6183319091797,-79.82903930060495,206.68350734053297,381.4866847455878,-88.26812672772056,256.7790699005127,401.2158966064453,-49.342604855402335,220.26843738555908,393.8715591430664,-40.91595517379034,218.43083581900112,393.290325322483,-43.242083104939354,246.2173175811768,396.45729064941406,-20.58595777713122,211.96505641937256,390.68687438964844,-9.068610303817294,214.06491995319334,391.06693086744906,-12.629422494604597,269.06238555908203,402.6803970336914,-30.02820218335636,233.4281644821167,393.88260650634766,-32.73754051907078,234.77361216208226,394.14174295110286,-27.17162869104375,228.37244510650635,387.061767578125,10.616229185625738,197.68750476837155,384.7279815673828,30.280404707858843,202.69278651257667,385.2066191692458,22.250702598174612,289.49506759643555,404.0525436401367,-14.937461232284166,254.05856037139893,392.16361236572266,-33.75368176263316,258.0708766418739,393.75866282547906,-16.963863931923953,1,e1-session1
